;planificacion_slug;convocatoria_slug;adjudicacion_slug;precalificacion_slug;convenio_slug;nro_licitacion;nombre_licitacion;tipo_procedimiento;categoria;convocante;_etapa_licitacion;etapa_licitacion;fecha_entrega_oferta;tipo_licitacion;fecha_estimada;fecha_publicacion_convocatoria;geo
178;420595-adquisicion-e-instalacion-software-gestion-municipal-natalio-1;420595-adquisicion-e-instalacion-software-gestion-municipal-natalio-1;;;;420595;ADQUISICIÓN E INSTALACIÓN DE SOFTWARE PARA GESTIÓN MUNICIPAL DE NATALIO;CD - Contratación Directa;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Municipalidad de Natalio / Municipalidades;EVAL;En Evaluacion (Cerrada);2022-11-04 07:30:00;tradicional;2022-12-31 00:00:00;2022-10-21 17:16:16;
179;420599-adquisicion-productos-alimenticios-codi-1;420599-adquisicion-productos-alimenticios-codi-1;420599-adquisicion-productos-alimenticios-codi-1;;;420599;ADQUISICION DE PRODUCTOS ALIMENTICIOS PARA EL CODI;CO - Concurso de Ofertas;14 - Productos Alimenticios;Comando en Jefe Uoc 1 / Ministerio de Defensa Nacional / Poder Ejecutivo;ADJ;Adjudicada;2022-12-15 10:15:00;tradicional;2022-12-31 00:00:00;2022-12-02 09:55:59;
180;420625-lote-1-mantenimiento-reparacion-motoniveladora-komatsu-gd675-5-lote-2-mantenimiento-1;;;;;420625;MANTENIMIENTO Y REPARACION DE LA MOTONIVELADORA KOMATSU GD675-5 Y PALACARGADORA KOMATSU WA200-6;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Municipalidad de Capiatá / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
181;420645-lpn-n-06-2023-adquisicion-placas-mamograficas-compatibles-impresora-konica-minolta-1;420645-lpn-n-06-2023-adquisicion-placas-mamograficas-compatibles-impresora-konica-minolta-1;;;;420645;"LPN Nº 06/2023 - ""ADQUISICIÓN DE PLACAS MAMOGRÁFICAS COMPATIBLES CON IMPRESORA KÓNICA MINOLTA PARA EL MSPBS""";LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;EVAL;En Evaluacion (Cerrada);2022-12-05 08:00:00;tradicional;2023-01-31 00:00:00;2022-11-08 16:10:51;
182;420659-lpn-n-07-2023-adquisicion-peliculas-radiograficas-mspbs-1;420659-lpn-n-07-2023-adquisicion-peliculas-radiograficas-mspbs-1;;;;420659;"LPN Nº 07/2023 - ""ADQUISICIÓN DE PELÍCULAS RADIOGRÁFICAS PARA EL MSPBS""";LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;CONV;En Convocatoria (Abierta);2023-01-18 08:00:00;tradicional;2023-01-31 00:00:00;2022-11-23 08:41:11;
183;420665-servicio-provision-almuerzo-escolar-ad-referendum-ejercicio-2023-1;420665-servicio-provision-almuerzo-escolar-ad-referendum-ejercicio-2023-1;;;;420665;SERVICIO DE PROVISIÓN DE ALMUERZO ESCOLAR - AD REFERENDUM EJERCICIO 2023;LPN - Licitación Pública Nacional;9 - Servicios de ceremonial, gastronomico y funerarios;Municipalidad de Ciudad del Este / Municipalidades;CONV;En Convocatoria (Abierta);2023-01-31 09:00:00;tradicional;2023-01-31 00:00:00;2023-01-05 10:40:41;
184;420714-perfilado-compactacion-caminos-vecinales-1;;;;;420714;PERFILADO Y COMPACTACION EN CAMINOS VECINALES;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Arroyito / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
185;420717-mantenimiento-reparacion-caminos-asentamiento-nucleo-7-1;;;;;420717;MANTENIMIENTO Y REPARACION DE CAMINOS ASENTAMIENTO NUCLEO 7;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Arroyito / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
186;420718-relleno-compactacion-caminos-vecinales-1;;;;;420718;RELLENO Y COMPACTACION DE CAMINOS VECINALES;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Arroyito / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
187;420719-mantenimiento-perfilado-mantenimiento-caminos-apoyo-logistico-1;;;;;420719;MANTENIMIENTO, PERFILADO Y MANTENIMIENTO DE CAMINOS CON APOYO LOGISTICO;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Arroyito / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
188;420720-lpn-n-08-2023-adquisicion-medicamentos-varios-sistema-salud-mspybs-1;;;;;420720;"LPN Nº 08/2023 - ""ADQUISICIÓN DE MEDICAMENTOS VARIOS PARA EL SISTEMA DE SALUD DEL MSPYBS""";LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
189;420721-mantenimiento-reparacion-caminos-1;;;;;420721;MANTENIMIENTO Y REPARACION DE CAMINOS;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Arroyito / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
190;420723-mantenimiento-reparacion-caminos-calle-14-norte-1;;;;;420723;MANTENIMIENTO Y REPARACION DE CAMINOS EN LA CALLE 14 NORTE;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Arroyito / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
191;420744-servicio-mecanizado-relleno-soldadura-ajuste-eje-principal-trituradora-ii-1;420744-servicio-mecanizado-relleno-soldadura-ajuste-eje-principal-trituradora-ii-1;;;;420744;SERVICIO DE MECANIZADO, RELLENO CON SOLDADURA Y AJUSTE DEL EJE PRINCIPAL TRITURADORA II;CD - Contratación Directa;7 - Servicios Técnicos;Industria Nacional del Cemento / Empresas Públicas;EVAL;En Evaluacion (Cerrada);2022-11-01 14:00:00;tradicional;2022-12-31 00:00:00;2022-10-26 17:03:33;
192;420749-adquisicion-calentadores-electricos-villeta-1;420749-adquisicion-calentadores-electricos-villeta-1;;;;420749;ADQUISICION DE CALENTADORES ELECTRICOS PARA VILLETA;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Industria Nacional del Cemento / Empresas Públicas;EVAL;En Evaluacion (Cerrada);2022-11-02 08:45:00;tradicional;2022-12-31 00:00:00;2022-10-24 12:23:56;
193;420837-alquiler-sede-maria-auxiliadora-1;420837-alquiler-sede-maria-auxiliadora-1;;;;420837;Alquiler Sede María Auxiliadora;CD - Contratación Directa;3 - Adquisición y Locación de inmuebles. Alquiler de muebles;Ministerio de la Defensa Pública - Defensoría / Poder Judicial;EVAL;En Evaluacion (Cerrada);2022-11-11 10:00:00;tradicional;2022-12-31 00:00:00;2022-11-04 09:54:09;
194;420852-adquisicion-uniforme-funcionarios-1;;;;;420852;Adquisición de uniforme para funcionarios ;CD - Contratación Directa;10 - Textiles, vestuarios y calzados;Municipalidad de Ñemby / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
195;420864-construccion-oficina-planta-alta-sanitario-sexado-planta-baja-1;420864-construccion-oficina-planta-alta-sanitario-sexado-planta-baja-1;420864-construccion-oficina-planta-alta-sanitario-sexado-planta-baja-1;;;420864;Construcción de oficina en planta alta y Sanitario sexado en planta baja;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Ñemby / Municipalidades;ADJ;Adjudicada;2022-11-15 08:00:00;tradicional;2022-12-31 00:00:00;2022-11-04 08:48:10;
196;420888-servicio-provision-firma-digital-ad-referendum-2023-plurianual-1;420888-servicio-provision-firma-digital-ad-referendum-2023-plurianual-1;;;;420888;Servicio de Provisión de Firma Digital Ad Referendum 2023 - Plurianual;CD - Contratación Directa;7 - Servicios Técnicos;Circunscripción Judicial del Dpto. Ñeembucu / Corte Suprema de Justicia / Poder Judicial;EVAL;En Evaluacion (Cerrada);2022-12-29 08:50:00;tradicional;2022-12-31 00:00:00;2022-12-19 11:29:35;
197;420951-insumos-varios-ferreteria-embolsadora-vallemi-1;420951-insumos-varios-ferreteria-embolsadora-vallemi-1;420951-insumos-varios-ferreteria-embolsadora-vallemi-1;;;420951;INSUMOS VARIOS DE FERRETERIA PARA EMBOLSADORA DE VALLEMI;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Industria Nacional del Cemento / Empresas Públicas;ADJ;Adjudicada;2022-11-21 09:00:00;tradicional;2022-12-31 00:00:00;2022-11-14 12:29:45;
198;420965-adquisicion-combustibles-institucion-municipal-ad-referendum-2023-1;;;;;420965;ADQUISICIÓN DE COMBUSTIBLES PARA LA INSTITUCIÓN MUNICIPAL ? AD REFERENDUM 2023;CO - Concurso de Ofertas;15 - Combustibles y Lubricantes;Municipalidad de Hohenau / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
199;420996-recarga-extintores-tres-frentes-inc-1;420996-recarga-extintores-inc-1;420996-recarga-extintores-inc-1;;;420996;RECARGA DE EXTINTORES PARA LA INC;CD - Contratación Directa;16 - Productos quimicos;Industria Nacional del Cemento / Empresas Públicas;ADJ;Adjudicada;2022-11-07 09:45:00;tradicional;2022-12-31 00:00:00;2022-10-29 09:16:58;
200;421054-adquisicion-grasera-automatica-1;421054-adquisicion-grasera-automatica-1;;;;421054;ADQUISICION DE GRASERA AUTOMATICA;CD - Contratación Directa;22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte;Industria Nacional del Cemento / Empresas Públicas;EVAL;En Evaluacion (Cerrada);2022-11-08 08:45:00;tradicional;2022-12-31 00:00:00;2022-10-24 13:44:57;
201;421128-reparacion-mantenimiento-caja-transmision-motoniveladora-g-930-1;;;;;421128;REPARACIÓN Y MANTENIMIENTO DE CAJA DE TRANSMISIÓN DE LA MOTONIVELADORA G-930.;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Municipalidad de San Cosme y Damián / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
202;421133-cd-18-22-provisio-e-instalacion-circuito-cerrado-1;;;;;421133;CD 18/22 PROVISIO E INSTALACION DE CIRCUITO CERRADO ;CD - Contratación Directa;25 - Equipos Militares y de Seguridad. Servicio de Seguridad y Vigilancia;Municipalidad de Pirapó / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
203;421160-adquisicion-equipos-informaticos-1;421160-adquisicion-equipos-informaticos-1;;;;421160;Adquisición de Equipos informáticos;CD - Contratación Directa;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Facultad de Filosofia / Universidad Nacional de Asunción / Universidades Nacionales;EVAL;En Evaluacion (Cerrada);2022-11-14 11:30:00;tradicional;2022-12-31 00:00:00;2022-10-28 14:19:40;
204;421185-adquisicion-generador-1;421185-adquisicion-generador-1;;;;421185;Adquisición de Generador;CD - Contratación Directa;22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte;Facultad de Filosofia / Universidad Nacional de Asunción / Universidades Nacionales;EVAL;En Evaluacion (Cerrada);2022-11-07 10:00:00;tradicional;2022-12-31 00:00:00;2022-10-31 15:52:55;
205;421187-adquisicion-proyector-multimedia-1;421187-adquisicion-proyector-multimedia-1;;;;421187;Adquisición de proyector multimedia ;CD - Contratación Directa;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Facultad de Filosofia / Universidad Nacional de Asunción / Universidades Nacionales;EVAL;En Evaluacion (Cerrada);2022-11-07 10:30:00;tradicional;2022-12-31 00:00:00;2022-10-28 08:28:48;
206;421230-cd-19-2022-mantenimiento-maquinarias-1;421230-cd-19-2022-mantenimiento-maquinarias-1;421230-cd-19-2022-mantenimiento-maquinarias-1;;;421230;CD 19/2022 Mantenimiento de maquinarias;CD - Contratación Directa;2 - Servicios de Limpiezas, Mantenimientos y reparaciones menores y mayores de Instalaciones, Maquinarias y Vehículos;Municipalidad de Pirapó / Municipalidades;ADJ;Adjudicada;2022-11-07 09:30:00;tradicional;2022-12-31 00:00:00;2022-10-31 17:02:22;
207;421240-remodelacion-oficina-planta-alta-1;421240-remodelacion-oficina-planta-alta-1;421240-remodelacion-oficina-planta-alta-1;;;421240;Remodelación de oficina en planta alta ;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Ñemby / Municipalidades;ADJ;Adjudicada;2022-11-08 09:00:00;tradicional;2022-12-31 00:00:00;2022-10-31 15:53:33;
208;421249-cd-21-22-adquisicion-cubiertas-1;421249-cd-21-22-adquisicion-cubiertas-1;;;;421249;CD 21/22 ADQUISICION DE CUBIERTAS ;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Municipalidad de Pirapó / Municipalidades;EVAL;En Evaluacion (Cerrada);2022-11-07 08:00:00;tradicional;2022-12-31 00:00:00;2022-10-28 09:39:32;
209;421257-cd22-mantenimiento-refaccion-portico-1;;;;;421257;CD22 MANTENIMIENTO Y REFACCION DE PORTICO;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Pirapó / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
210;421265-adquisicion-herramientas-equipos-taller-cip-villeta-1;421265-adquisicion-herramientas-equipos-taller-cip-villeta-1;421265-adquisicion-herramientas-equipos-taller-cip-villeta-1;;;421265;ADQUISICION DE HERRAMIENTAS Y EQUIPOS PARA TALLER DEL CIP VILLETA;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Industria Nacional del Cemento / Empresas Públicas;ADJ;Adjudicada;2022-11-07 10:00:00;tradicional;2022-12-31 00:00:00;2022-10-31 12:28:58;
211;421309-construccion-pavimento-tipo-empedrado-cordon-cuneta-calle-asuncion-calle-iv-barrio-1;;;;;421309;CONSTRUCCIÓN DE PAVIMENTO TIPO EMPEDRADO CON CORDÓN CUNETA SOBRE LA CALLE ASUNCIÓN Y CALLE IV, BARRIO SAN MIGUEL DE SAN COSME Y DAMIÁN.;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de San Cosme y Damián / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
212;421335-construccion-empedrado-e-iluminacion-distintos-barrios-ciudad-nemby-1;;;;;421335;	Construcción de empedrado e iluminación en los distintos barrios de la ciudad Ñemby AD Referéndum - Plurianual;LPN - Licitación Pública Nacional;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Ñemby / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
213;421342-alquiler-sede-lambare-fuero-ninez-adolescencia-1;421342-alquiler-sede-lambare-fuero-ninez-adolescencia-1;;;;421342;Alquiler Sede Lambaré (fuero niñez y adolescencia);CO - Concurso de Ofertas;3 - Adquisición y Locación de inmuebles. Alquiler de muebles;Ministerio de la Defensa Pública - Defensoría / Poder Judicial;EVAL;En Evaluacion (Cerrada);2022-11-28 10:00:00;tradicional;2022-12-31 00:00:00;2022-11-02 11:06:16;
214;421345-contratacion-consultoria-elaboracion-proyectos-fiscalizacion-obras-ejercicio-2023-ad-1;;;;;421345;CONTRATACION DE CONSULTORIA PARA ELABORACION DE PROYECTOS Y FISCALIZACION DE OBRAS EJERCICIO 2023 - AD REFERENDUM;CD - Contratación Directa;5 - Consultorías, Asesorías e Investigaciones. Estudios y Proyectos de inversión;Gobierno Departamental de Guairá / Gobiernos Departamentales;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
215;421359-lpn-sbe-154-22-adquisicion-reactivos-e-insumos-laboratorios-ips-ad-referendum-2023-1;;;;;421359;LPN SBE 154/22 ADQUISICION DE REACTIVOS E INSUMOS PARA LABORATORIOS DEL IPS - AD REFERENDUM 2023;LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Instituto de Previsión Social / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-03-31 00:00:00;;
216;421360-lpn-sbe-153-22-adquisicion-insumos-servicio-nefrologia-declarado-desierto-lpn-72-22-1;;;;;421360;LPN SBE 153/22 ADQUISICIÓN DE INSUMOS PARA EL SERVICIO DE NEFROLOGIA DECLARADO DESIERTO EN LA LPN 75/22 Y OTROS PARA EL IPS - AD REFERENDUM 2023;LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Instituto de Previsión Social / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-03-31 00:00:00;;
217;421364-adquisicion-poliza-seguro-vehiculos-seguro-incendios-robo-edificios-contenidos-1;421364-adquisicion-poliza-seguro-vehiculos-seguro-incendios-robo-edificios-contenidos-1;;;;421364;ADQUISICIÓN DE PÓLIZA DE SEGURO DE VEHÍCULOS Y SEGURO CONTRA INCENDIOS, ROBO DE EDIFICIOS Y CONTENIDOS;CO - Concurso de Ofertas;6 - Seguros;Ministerio de Educación y Ciencias / Poder Ejecutivo;CONV;En Convocatoria (Abierta);2023-01-18 08:00:00;tradicional;2022-12-31 00:00:00;2022-12-22 10:28:08;
218;421369-lpn-sbe-159-22-adquisicion-formulas-nutricionales-declarados-desierto-lpn-26-22-otro-1;;;;;421369;LPN SBE 159/22 ADQUISICION DE FORMULAS NUTRICIONALES DECLARADOS DESIERTO EN LA LPN 26/22 Y OTROS PARA EL IPS - AD REFERENDUM 2023;LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Instituto de Previsión Social / Entidades Públicas de Seguridad Social;PLAN;Planificada;;tradicional;2023-03-31 00:00:00;;
219;421370-adquisicion-toner-impresora-kyocera-ecosys-1;421370-adquisicion-toner-impresora-kyocera-ecosys-ad-referendum-1;421370-adquisicion-toner-impresora-kyocera-ecosys-ad-referendum-1;;;421370;ADQUISICION DE TONER PARA IMPRESORA KYOCERA ECOSYS -AD REFERENDUM;CD - Contratación Directa;11 - Utiles de oficina, Productos de papel y cartón e impresos;Ministerio de Salud Pública y Bienestar Social / Poder Ejecutivo;ADJ;Adjudicada;2022-12-20 08:45:00;tradicional;2023-02-28 00:00:00;2022-11-24 14:50:30;
220;421374-provision-almuerzo-escolar-2023-2024-ad-referendum-1;;;;;421374;Provision de Almuerzo Escolar 2023-2024 AD REFERENDUM;CO - Concurso de Ofertas;9 - Servicios de ceremonial, gastronomico y funerarios;Municipalidad de Fulgencio Yegros / Municipalidades;PLAN;Planificada;;tradicional;2023-03-31 00:00:00;;
221;421385-adquisicion-herramientas-otros-inac-ad-referendum-1;421385-adquisicion-herramientas-otros-inac-ad-referendum-1;;;;421385;ADQUISICION DE HERRAMIENTAS Y OTROS PARA EL INAC - AD REFERENDUM;CD - Contratación Directa;18 - Materiales e insumos eléctricos, metálicos y no metálicos, Plásticos, cauchos. Repuestos, herramientas, cámaras y cubiertas.;Dirección Nacional de Aeronáutica Civil / Empresas Públicas;CONV;En Convocatoria (Abierta);2023-01-16 09:00:00;tradicional;2023-02-28 00:00:00;2022-12-21 19:26:14;
222;421399-adquisicion-utiles-oficina-ddsscc-comando-logistico-ad-referendum-1;421399-adquisicion-utiles-oficina-ddsscc-comando-logistico-ad-referendum-1;;;;421399;Adquisición de Útiles de Oficina para las DDSSCC del Comando Logístico -AD REFERENDUM;CO - Concurso de Ofertas;11 - Utiles de oficina, Productos de papel y cartón e impresos;Comando Logistico Uoc 5 / Ministerio de Defensa Nacional / Poder Ejecutivo;CONV;En Convocatoria (Abierta);2023-01-13 07:45:00;tradicional;2022-12-31 00:00:00;2022-12-26 10:26:53;
223;421402-adquisicion-medallas-honor-ddsscc-comando-logistico-ad-referendum-1;421402-adquisicion-medallas-honor-ddsscc-comando-logistico-ad-referendum-1;;;;421402;Adquisicion de Medallas de Honor para las DDSSCC del Comando Logístico- AD REFERENDUM;CD - Contratación Directa;9 - Servicios de ceremonial, gastronomico y funerarios;Comando Logistico Uoc 5 / Ministerio de Defensa Nacional / Poder Ejecutivo;EVAL;En Evaluacion (Cerrada);2022-12-13 09:50:00;tradicional;2022-12-31 00:00:00;2022-11-24 08:51:04;
224;421405-adquisicion-muebles-equipos-oficina-otros-hangar-koica-dinac-ad-referendum-1;;;;;421405;ADQUISICION DE MUEBLES, EQUIPOS DE OFICINA Y OTROS PARA EL HANGAR KOICA-DINAC- AD REFERENDUM;LPN - Licitación Pública Nacional;23 - Muebles y Enseres;Dirección Nacional de Aeronáutica Civil / Empresas Públicas;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
225;421408-adquisicion-software-implementacion-normas-mecip-1;421408-adquisicion-software-implementacion-normas-mecip-1;;;;421408;ADQUISICIÓN DE SOFTWARE PARA IMPLEMENTACION DE NORMAS MECIP ;CO - Concurso de Ofertas;24 - Equipos, accesorios y programas computacionales, de oficina, educativos, de imprenta, de comunicación y señalamiento;Sistema Nacional de Formación y Capacitación Laboral / Ministerio de Trabajo, Empleo y Seguridad Social / Poder Ejecutivo;EVAL;En Evaluacion (Cerrada);2022-12-06 09:00:00;tradicional;2022-12-31 00:00:00;2022-11-21 15:52:01;
226;421412-adquisicion-combustibles-lubricantes-ad-referendum-1;421412-adquisicion-combustibles-lubricantes-ad-referendum-1;;;;421412; ADQUISICION DE COMBUSTIBLES Y LUBRICANTES - AD REFERENDUM;CD - Contratación Directa;15 - Combustibles y Lubricantes;Municipalidad de San Miguel / Municipalidades;CONV;En Convocatoria (Abierta);2023-01-16 09:00:00;tradicional;2023-01-31 00:00:00;2023-01-06 09:36:13;
227;421414-desague-pluvial-mercado-abasto-cuenca-itay-lambare-ad-referendum-1;;;;;421414;DESAGUE PLUVIAL DEL MERCADO DE ABASTO - CUENCA ITAY Y LAMBARÉ - AD REFERENDUM;LPN - Licitación Pública Nacional;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Asunción / Municipalidades;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
228;421420-adquisicion-medidores-electronicos-conexion-directa-1;;;;;421420;Adquisición de Medidores Electrónicos de Conexión Directa;LPI - Licitación Pública Internacional;22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte;Administración Nacional de Electricidad / Empresas Públicas;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
229;421421-construccion-muros-margenes-arroyos-ciudad-asuncion-ad-referendum-1;;;;;421421;CONSTRUCCIÓN DE MUROS EN LOS MÁRGENES DE ARROYOS DE LA CIUDAD DE ASUNCIÓN - AD REFERENDÚM;LPN - Licitación Pública Nacional;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Asunción / Municipalidades;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
230;421422-adecuacion-sitio-centro-datos-ad-referendum-1;;;;;421422;ADECUACIÓN DE SITIO PARA CENTRO DE DATOS - AD REFERENDUM;LPN - Licitación Pública Nacional;22 - Maquinarias, Equipos y herramientas mayores - Equipos de transporte;Municipalidad de Asunción / Municipalidades;PLAN;Planificada;;tradicional;2023-02-28 00:00:00;;
231;421428-ampliacion-centro-cultural-municipal-ciudad-ybycui-1;;;;;421428;AMPLIACION DEL CENTRO CULTURAL MUNICIPAL DE LA CIUDAD DE YBYCUI;CD - Contratación Directa;21 - Construcción, Restauración, Reconstrucción o Remodelación y Reparación de Inmuebles;Municipalidad de Ybycui / Municipalidades;PLAN;Planificada;;tradicional;2022-12-31 00:00:00;;
232;421435-lpn-sbe-156-22-contratacion-servicios-tomografia-emision-positrones-pet-ct-18f-fdg-1;421435-lpn-sbe-156-22-contratacion-servicios-tomografia-emision-positrones-pet-ct-18f-fdg-1;;;;421435;LPN SBE 156-22 CONTRATACIÓN DE SERVICIOS DE TOMOGRAFÍA CON EMISIÓN DE POSITRONES (PET-CT) CON 18F-FDG PARA PACIENTES DEL SERVICIO DE ONCOLOGÍA Y HEMATOLOGÍA DEL HOSPITAL CENTRAL DEL IPS - AD REFERENDUM 2023;LPN - Licitación Pública Nacional;17 - Equipos, Productos e instrumentales Médicos y de Laboratorio. Servicios asistenciales de salud;Instituto de Previsión Social / Entidades Públicas de Seguridad Social;CONV;En Convocatoria (Abierta);2023-01-23 08:00:00;tradicional;2023-02-28 00:00:00;2022-12-23 10:33:30;
233;421436-contratacion-directa-n-01-2023-adquisicion-utiles-oficina-productos-papel-criterios-1;421436-contratacion-directa-n-01-2023-adquisicion-utiles-oficina-productos-papel-criterios-1;;;;421436;Contratación Directa N° 01-2023 Adquisición de Útiles de Oficina y Productos de Papel con Criterios de Sustentabilidad - Ad Referendum Ejercicio Fiscal 2023;CD - Contratación Directa;11 - Utiles de oficina, Productos de papel y cartón e impresos;Municipalidad de Mbaracayú / Municipalidades;EVAL;En Evaluacion (Cerrada);2023-01-10 07:05:00;tradicional;2023-01-31 00:00:00;2022-12-14 17:50:16;
234;421437-contratacion-directa-n-02-2023-adquisicion-insumos-limpieza-ad-referendum-ejercicio-1;421437-contratacion-directa-n-02-2023-adquisicion-insumos-limpieza-ad-referendum-ejercicio-1;;;;421437;Contratación Directa N° 02-2023 Adquisición de Insumos de Limpieza - Ad Referéndum Ejercicio Fiscal 2023;CD - Contratación Directa;12 - Elementos e insumos de limpieza;Municipalidad de Mbaracayú / Municipalidades;EVAL;En Evaluacion (Cerrada);2022-12-20 07:30:00;tradicional;2023-01-31 00:00:00;2022-12-13 18:37:36;
235;421438-contratacion-directa-n-03-2023-servicio-artes-graficas-ad-referendum-ejercicio-fisca-1;421438-contratacion-directa-n-03-2023-servicio-artes-graficas-ad-referendum-ejercicio-fisca-1;;;;421438;Contratación Directa N° 03/2023 Servicio de Artes Gráficas - Ad Referéndum Ejercicio Fiscal 2023;CD - Contratación Directa;7 - Servicios Técnicos;Municipalidad de Mbaracayú / Municipalidades;CONV;En Convocatoria (Abierta);2023-01-17 07:05:00;tradicional;2023-01-31 00:00:00;2023-01-02 13:28:25;
